Id,Gender,Country Code,Country,Living Zone,Age,Age Group,Children,Education Level,Full Time Job,Job Title,Job Code,Qs_Awareness,Qs_Vote,Qs_Effect,Qs_Arguments For,Qs_Arguments Against,Quantity
d5e96a80-dbfc-0133-771a,Female,DE,Germany,Rural,43 years old,40_65,Yes,High,No,,,I understand it fully,I would probably vote for it,A basic income would not affect my work choices,It reduces bureaucracy and administrative expenses | It increases appreciation for household work and volunteering,It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
e31f9c50-dbdf-0133-465e,Male,DE,Germany,Urban,46 years old,40_65,No,Medium,Yes,Database Modeler,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote for it,Do more volunteering work,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,1
0ac63e20-da10-0133-ff14,Female,DE,Germany,CountrySide,34 years old,26_39,Yes,Medium,No,,,I have never heard of it,I would not vote,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility | It creates more equality of opportunity,Only the people who need it most should get something from the state | It increases dependence on the state,1
b43d8bc0-da5a-0133-3f85,Male,DE,Germany,Country,35 years old,26_39,Yes,Low,Yes,Data Management Associate,1f8576bdffa64f492405d02b842c41a6,I know something about it,I would vote against it,Spend more time with my family,None of the above,It might encourage people to stop working | It is against the principle of linking merit and reward | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
f7949b70-daf9-0133-f7e7,Male,DE,Germany,Rural,43 years old,40_65,No,Medium,No,,,I have heard just a little about it,I would vote for it,None of the above,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,1
9f760e20-d99e-0133-97e6,Male,DE,Germany,City,1996,14_25,No,Medium,Yes,Voice and Data Technician,f2ecf36d7eb0a4225974fc6c4f48cfcb,I know something about it,I would vote for it,A basic income would not affect my work choices,It creates more equality of opportunity,It increases dependence on the state,1
dfd19850-dbef-0133-e36e,Female,DE,Germany,Urban,52 years old,40_65,Yes,High,No,,,I know something about it,I would probably vote for it,Spend more time with my family,It reduces anxiety about financing basic needs,It might encourage people to stop working | It increases dependence on the state,1
9f77c740-da49-0133-fe01,Female,DE,Germany,Urban,1993,0_13,Yes,Medium,Yes,Data Entry Machine Operator,5e2bfe1fb8451158ff488c673535980c,I understand it fully,I would vote for it,None of the above,It creates more equality of opportunity,Only the people who need it most should get something from the state,1
d63b7340-dcd2-0133-86cd,Male,DE,Germany,Rural,1991,14_25,Yes,Low,No,,,I know something about it,I would not vote,A basic income would not affect my work choices,"It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward | It increases dependence on the state | Only the people who need it most should get something from the state,1
c9ea7340-df83-0133-71e3,Female,DE,Germany,Urban,48 years old,40_65,No,Low,No,,,I have never heard of it,I would vote for it,None of the above,It reduces anxiety about financing basic needs,None of the above,1
bfdd45d0-da53-0133-89aa,Female,DE,Germany,City,1997,0_13,No,Medium,Yes,Log Data Technician,f842344417ed2fc226d9cc00f9562458,I know something about it,I would vote for it,Do more volunteering work,It reduces anxiety about financing basic needs,Foreigners might come to my country and take advantage of the benefit,1
9f88fd20-d9c8-0133-045d,Male,DE,Germany,Urban,1998,14_25,No,Low,No,,,I understand it fully,I would probably vote for it,Look for a different job,"It creates more equality of opportunity | It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses",It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,1
6d371350-d9b8-0133-d741,Female,DE,Germany,Rural,1987,26_39,Yes,,No,,,I understand it fully,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit,1
6d3e4260-d976-0133-0739,Female,DE,Germany,Urban,38 years old,26_39,Yes,Medium,Yes,Data Officer,775190277a849cba701b306a7b374c0a,I know something about it,I would probably vote against it,Spend more time with my family,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",It might encourage people to stop working | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,1
28e4cf40-de2d-0133-724f,Female,DE,Germany,Urban,1992,14_25,Yes,Low,Yes,Database Modeler,45033f83b6e0309eca9bcd76917f15d0,I understand it fully,I would vote for it,Spend more time with my family,It encourages financial independence and self-responsibility,It is impossible to finance,1
e0140b90-d9c2-0133-f872,Female,DE,Germany,Urban,1988,26_39,No,High,No,,,I have never heard of it,I would vote against it,Stop working,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,1
66379040-dccf-0133-0856,Female,DE,Germany,City,1991,14_25,No,Low,No,,,I know something about it,I would vote for it,Look for a different job,"It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,1
9faf8610-dc1d-0133-d75a,Male,DE,Germany,Urban,49 years old,40_65,Yes,Medium,Yes,Data Security Analyst,a003702c0cea282e17967772dd83de5e,I have heard just a little about it,I would probably vote for it,A basic income would not affect my work choices,It creates more equality of opportunity | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward,1
630ced60-dbd5-0133-e5f4,Female,DE,Germany,Urban,49 years old,40_65,Yes,Medium,Yes,Database Designer,569da68cdcac43a3b4a0126ea9170570,I understand it fully,I would not vote,Gain additional skills,It creates more equality of opportunity | It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,1
161ac630-dec4-0133-0052,Male,DE,Germany,Urban,40 years old,40_65,Yes,Medium,Yes,Data Warehouse Analyst,38a15ceadcdd6d4db16a88fa1a72b083,I understand it fully,I would probably vote against it,Spend more time with my family,It reduces anxiety about financing basic needs,It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward | It is impossible to finance,1
8e363af0-dbca-0133-c0aa,Male,DE,Germany,CountrySide,44 years old,40_65,Yes,Medium,Yes,Micro Computer Data Processor,ac9f868b5c3e7cb3f31bcead5dadeb71,I have heard just a little about it,I would vote against it,Stop working,It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | Only the people who need it most should get something from the state | It might encourage people to stop working,1
